ID,Pokemon,Objeto,Habilidad,Teratipo,Mov1,Mov2,Mov3,Mov4
4451,Dragonite,Choice Band,Inner Focus,Normal,Outrage,Extreme Speed,Stomping Tantrum,Aerial Ace
4451,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,Surging Strikes,Aqua Jet,Close Combat,U-turn
4451,Ogerpon-Hearthflame,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Horn Leech,Spiky Shield,Swords Dance
4451,Rillaboom,Miracle Seed,Grassy Surge,Fire,Fake Out,Grassy Glide,Wood Hammer,U-turn
4452,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Dazzling Gleam,Moonblast,Shadow Ball,Power Gem
4452,Porygon2,Eviolite,Download,Poison,Recover,Tera Blast,Trick Room,Ice Beam
4452,Roaring Moon,Booster Energy,Protosynthesis,Flying,Protect,Acrobatics,Knock Off,Dragon Dance
4452,Incineroar,Safety Goggles,Intimidate,Ghost,Parting Shot,Fake Out,Flare Blitz,Knock Off
4452,Urshifu-Rapid-Strike,Mystic Water,Unseen Fist,Water,Detect,Surging Strikes,Close Combat,Aqua Jet
4452,Amoonguss,Sitrus Berry,Regenerator,Fairy,Protect,Rage Powder,Pollen Puff,Spore
4453,Rillaboom,Assault Vest,Grassy Surge,Fire,Wood Hammer,U-turn,Grassy Glide,Fake Out
4453,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
4453,Raging Bolt,Life Orb,Protosynthesis,Fairy,Thunderbolt,Dragon Pulse,Thunderclap,Protect
4453,Kingambit,Safety Goggles,Defiant,Dragon,Kowtow Cleave,Sucker Punch,Swords Dance,Protect
4453,Arcanine-Hisui,Choice Band,Intimidate,Fairy,Flare Blitz,Rock Slide,Extreme Speed,Head Smash
4453,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Shadow Ball,Icy Wind
4454,Tornadus,Rocky Helmet,Prankster,Steel,Protect,Tailwind,Sunny Day,Bleakwind Storm
4454,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Protect,Moonblast,Icy Wind,Dazzling Gleam
4454,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Spiky Shield,Ivy Cudgel,Follow Me,Horn Leech
4454,Glimmora,Power Herb,Toxic Debris,Grass,Spiky Shield,Meteor Beam,Sludge Bomb,Earth Power
4454,Urshifu,Focus Sash,Unseen Fist,Dark,Detect,Wicked Blow,Close Combat,Sucker Punch
4454,Chi-Yu,Choice Specs,Beads of Ruin,Ghost,Dark Pulse,Heat Wave,Snarl,Overheat
4455,Raging Bolt,Assault Vest,Protosynthesis,Electric,Thunderclap,Dragon Pulse,Electroweb,Snarl
4455,Ogerpon-Hearthflame,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Wood Hammer,Follow Me,Spiky Shield
4455,Landorus,Life Orb,Sheer Force,Steel,Earth Power,Sludge Bomb,Substitute,Protect
4455,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Close Combat,Sucker Punch,Detect
4455,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Moonblast,Icy Wind,Taunt,Protect
4455,Rillaboom,Miracle Seed,Grassy Surge,Steel,Grassy Glide,Wood Hammer,Fake Out,Protect
4456,Kingambit,Black Glasses,Defiant,Dragon,Kowtow Cleave,Sucker Punch,Swords Dance,Protect
4456,Rillaboom,Assault Vest,Grassy Surge,Fire,Wood Hammer,Grassy Glide,Fake Out,High Horsepower
4456,Incineroar,Sitrus Berry,Intimidate,Ghost,Flare Blitz,Fake Out,Will-O-Wisp,Parting Shot
4456,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
4456,Landorus,Life Orb,Sheer Force,Steel,Earth Power,Sludge Bomb,Substitute,Protect
4456,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Shadow Ball,Icy Wind
4457,Incineroar,Sitrus Berry,Intimidate,Ghost,Flare Blitz,Snarl,Parting Shot,Fake Out
4457,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Shadow Ball,Dazzling Gleam,Icy Wind
4457,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Follow Me,Horn Leech,Spiky Shield
4457,Landorus,Life Orb,Sheer Force,Steel,Earth Power,Sludge Bomb,Substitute,Protect
4457,Kommo-o,Leftovers,Overcoat,Fire,Body Press,Iron Defense,Shadow Claw,Protect
4457,Tornadus,Rocky Helmet,Prankster,Steel,Bleakwind Storm,Rain Dance,Scary Face,Tailwind
4458,Urshifu,Black Glasses,Unseen Fist,Stellar,Wicked Blow,Sucker Punch,Close Combat,Detect
4458,Rillaboom,Assault Vest,Grassy Surge,Fire,Wood Hammer,Grassy Glide,High Horsepower,Fake Out
4458,Tornadus,Focus Sash,Prankster,Steel,Bleakwind Storm,Tailwind,Sunny Day,Protect
4458,Indeedee-F,Psychic Seed,Psychic Surge,Fairy,Alluring Voice,Follow Me,Trick Room,Imprison
4458,Heatran,Life Orb,Flash Fire,Fairy,Heat Wave,Flash Cannon,Earth Power,Protect
4458,Regidrago,Dragon Fang,Dragon's Maw,Poison,Dragon Energy,Draco Meteor,Earth Power,Protect
4459,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Thunderbolt,Thunderclap,Snarl,Draco Meteor
4459,Heatran,Life Orb,Flash Fire,Fairy,Heat Wave,Flash Cannon,Earth Power,Protect
4459,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Sucker Punch,Close Combat,Detect
4459,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Icy Wind,Moonblast,Taunt,Protect
4459,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
4459,Landorus-Therian,Clear Amulet,Intimidate,Flying,Stomping Tantrum,Tera Blast,Rock Slide,Protect
4460,Gouging Fire,Booster Energy,Protosynthesis,Fairy,Heat Crash,Breaking Swipe,Howl,Burning Bulwark
4460,Kingambit,Black Glasses,Defiant,Dragon,Kowtow Cleave,Sucker Punch,Iron Head,Protect
4460,Amoonguss,Sitrus Berry,Regenerator,Water,Spore,Pollen Puff,Clear Smog,Rage Powder
4460,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Sucker Punch,Sacred Sword,Protect,Ice Spinner
4460,Dragonite,Assault Vest,Inner Focus,Normal,Extreme Speed,Thunder Punch,Stomping Tantrum,Aerial Ace
4460,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
4461,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Dazzling Gleam,Moonblast,Shadow Ball,Icy Wind
4461,Tornadus,Rocky Helmet,Prankster,Ghost,Bleakwind Storm,Taunt,Tailwind,Protect
4461,Glimmora,Power Herb,Toxic Debris,Grass,Meteor Beam,Sludge Bomb,Earth Power,Spiky Shield
4461,Entei,Assault Vest,Inner Focus,Grass,Sacred Fire,Extreme Speed,Snarl,Stomping Tantrum
4461,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Close Combat,Sucker Punch,Detect
4461,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
4462,Articuno-Galar,Safety Goggles,Competitive,Ground,Hurricane,Expanding Force,Tera Blast,Trick Room
4462,Arcanine-Hisui,Choice Band,Intimidate,Fairy,Rock Slide,Flare Blitz,Extreme Speed,Tera Blast
4462,Roaring Moon,Booster Energy,Protosynthesis,Poison,Knock Off,Breaking Swipe,Tailwind,Protect
4462,Indeedee-F,Rocky Helmet,Psychic Surge,Fairy,Dazzling Gleam,Follow Me,Helping Hand,Trick Room
4462,Iron Hands,Assault Vest,Quark Drive,Water,Wild Charge,Close Combat,Fake Out,Heavy Slam
4462,Ursaluna-Bloodmoon,Life Orb,Mind’s Eye,Normal,Blood Moon,Hyper Voice,Earth Power,Protect
4463,Urshifu,Focus Sash,Unseen Fist,Dark,Close Combat,Wicked Blow,Sucker Punch,Protect
4463,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Moonblast,Icy Wind,Taunt,Protect
4463,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Thunderclap,Electroweb,Dragon Pulse,Snarl
4463,Incineroar,Sitrus Berry,Intimidate,Ghost,Flare Blitz,Fake Out,Will-O-Wisp,Parting Shot
4463,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Horn Leech,Ivy Cudgel,Follow Me,Spiky Shield
4463,Landorus,Life Orb,Sheer Force,Steel,Earth Power,Sludge Bomb,Substitute,Protect
4464,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Dazzling Gleam,Shadow Ball,Moonblast,Power Gem
4464,Farigiraf,Sitrus Berry,Armor Tail,Fire,Hyper Voice,Helping Hand,Protect,Trick Room
4464,Ogerpon-Cornerstone,Cornerstone Mask,Sturdy,Rock,Ivy Cudgel,U-turn,Power Whip,Follow Me
4464,Walking Wake,Life Orb,Protosynthesis,Fire,Hydro Steam,Draco Meteor,Protect,Flamethrower
4464,Torkoal,Flame Plate,Drought,Fire,Heat Wave,Eruption,Helping Hand,Protect
4464,Incineroar,Assault Vest,Intimidate,Ghost,Flare Blitz,Knock Off,Fake Out,U-turn
4465,Landorus-Therian,Choice Band,Intimidate,Ghost,Rock Slide,U-turn,Stomping Tantrum,Earthquake
4465,Tornadus,Rocky Helmet,Prankster,Steel,Bleakwind Storm,Protect,Scary Face,Tailwind
4465,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Sucker Punch,Close Combat,Detect
4465,Chi-Yu,Choice Specs,Beads of Ruin,Ghost,Heat Wave,Dark Pulse,Snarl,Overheat
4465,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Protect,Dazzling Gleam,Icy Wind,Taunt
4465,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
4466,Gouging Fire,Booster Energy,Protosynthesis,Fairy,Breaking Swipe,Heat Crash,Howl,Burning Bulwark
4466,Kingambit,Black Glasses,Defiant,Fairy,Sucker Punch,Iron Head,Kowtow Cleave,Protect
4466,Chien-Pao,Focus Sash,Sword of Ruin,Stellar,Icicle Crash,Sacred Sword,Sucker Punch,Protect
4466,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
4466,Rillaboom,Assault Vest,Grassy Surge,Fire,Wood Hammer,Grassy Glide,High Horsepower,Fake Out
4466,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Shadow Ball,Dazzling Gleam,Perish Song
4467,Urshifu-Rapid-Strike,Mystic Water,Unseen Fist,Grass,Close Combat,Surging Strikes,Aqua Jet,Protect
4467,Landorus,Life Orb,Sheer Force,Grass,Earth Power,Sandsear Storm,Sludge Bomb,Protect
4467,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Ice Spinner,Sucker Punch,Sacred Sword,Protect
4467,Ogerpon-Cornerstone,Cornerstone Mask,Sturdy,Rock,Ivy Cudgel,Wood Hammer,Follow Me,Spiky Shield
4467,Tornadus,Covert Cloak,Prankster,Steel,Bleakwind Storm,Scary Face,Rain Dance,Tailwind
4467,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Dazzling Gleam,Shadow Ball,Taunt,Protect
4468,Amoonguss,Sitrus Berry,Regenerator,Water,Pollen Puff,Spore,Rage Powder,Clear Smog
4468,Kingambit,Safety Goggles,Defiant,Dark,Kowtow Cleave,Swords Dance,Sucker Punch,Protect
4468,Incineroar,Assault Vest,Intimidate,Ghost,Flare Blitz,Fake Out,Knock Off,U-turn
4468,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Steel,Surging Strikes,Close Combat,Aqua Jet,U-turn
4468,Tornadus,Covert Cloak,Prankster,Steel,Bleakwind Storm,Taunt,Tailwind,Rain Dance
4468,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Shadow Ball,Dazzling Gleam,Icy Wind
4469,Incineroar,Safety Goggles,Intimidate,Ghost,Flare Blitz,Knock Off,Parting Shot,Fake Out
4469,Urshifu-Rapid-Strike,Mystic Water,Unseen Fist,Steel,Surging Strikes,Close Combat,Aqua Jet,Detect
4469,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Substitute,Protect
4469,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Icicle Crash,Sacred Sword,Sucker Punch,Protect
4469,Rillaboom,Assault Vest,Grassy Surge,Fire,Wood Hammer,Grassy Glide,High Horsepower,Fake Out
4469,Raging Bolt,Leftovers,Protosynthesis,Fairy,Dragon Pulse,Thunderclap,Calm Mind,Protect
4470,Ninetales-Alola,Light Clay,Snow Warning,Fire,Helping Hand,Aurora Veil,Blizzard,Moonblast
4470,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Spiky Shield,Follow Me,Horn Leech
4470,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Thunderclap,Electroweb,Snarl,Dragon Pulse
4470,Arcanine-Hisui,Choice Band,Intimidate,Normal,Flare Blitz,Rock Slide,Extreme Speed,Psychic Fangs
4470,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Protect,Taunt
4470,Articuno,Choice Specs,Snow Cloak,Ice,Sheer Cold,Blizzard,Ice Beam,Freeze-Dry
4471,Urshifu,Focus Sash,Unseen Fist,Dark,Close Combat,Wicked Blow,Sucker Punch,Protect
4471,Gholdengo,Leftovers,Good as Gold,Fairy,Make It Rain,Shadow Ball,Nasty Plot,Protect
4471,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
4471,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Electroweb,Thunderclap,Draco Meteor,Snarl
4471,Incineroar,Sitrus Berry,Intimidate,Flying,Fake Out,Flare Blitz,Helping Hand,Parting Shot
4471,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Dazzling Gleam,Taunt,Icy Wind,Protect
4472,Archaludon,Assault Vest,Stamina,Grass,Body Press,Heavy Slam,Dragon Pulse,Electro Shot
4472,Amoonguss,Sitrus Berry,Regenerator,Steel,Spore,Rage Powder,Pollen Puff,Protect
4472,Pelipper,Focus Sash,Drizzle,Ghost,Hurricane,Weather Ball,Tailwind,Protect
4472,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Thunder Wave,Moonblast,Icy Wind,Protect
4472,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Steel,Surging Strikes,Close Combat,Aqua Jet,U-turn
4472,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Substitute,Protect
4473,Tornadus,Covert Cloak,Prankster,Steel,Bleakwind Storm,Tailwind,Taunt,Scary Face
4473,Ursaluna-Bloodmoon,Life Orb,Mind’s Eye,Normal,Hyper Voice,Blood Moon,Earth Power,Protect
4473,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Close Combat,Sucker Punch,Detect
4473,Chi-Yu,Choice Specs,Beads of Ruin,Ghost,Heat Wave,Dark Pulse,Snarl,Overheat
4473,Farigiraf,Sitrus Berry,Armor Tail,Fairy,Psychic,Dazzling Gleam,Helping Hand,Trick Room
4473,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Wood Hammer,Follow Me,Spiky Shield
4474,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
4474,Tinkaton,Assault Vest,Own Tempo,Fairy,Gigaton Hammer,Play Rough,Brick Break,Fake Out
4474,Rotom-Heat,Life Orb,Levitate,Electric,Overheat,Volt Switch,Will-O-Wisp,Protect
4474,Indeedee,Psychic Seed,Psychic Surge,Fairy,Expanding Force,Tera Blast,Trick Room,Protect
4474,Tornadus,Covert Cloak,Prankster,Steel,Bleakwind Storm,Rain Dance,Tailwind,Protect
4474,Urshifu,Choice Band,Unseen Fist,Poison,Wicked Blow,Close Combat,Poison Jab,U-turn
4475,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Thunderclap,Snarl,Thunderbolt,Draco Meteor
4475,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
4475,Incineroar,Sitrus Berry,Intimidate,Ghost,Flare Blitz,Will-O-Wisp,Parting Shot,Fake Out
4475,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Close Combat,Sucker Punch,Detect
4475,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Moonblast,Icy Wind,Taunt,Protect
4475,Landorus,Life Orb,Sheer Force,Steel,Earth Power,Sludge Bomb,Sandsear Storm,Protect
4476,Chi-Yu,Choice Specs,Beads of Ruin,Grass,Heat Wave,Dark Pulse,Tera Blast,Snarl
4476,Incineroar,Assault Vest,Intimidate,Ghost,U-turn,Flare Blitz,Knock Off,Fake Out
4476,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Protect,Moonblast,Dazzling Gleam,Icy Wind
4476,Amoonguss,Rocky Helmet,Regenerator,Water,Protect,Pollen Puff,Rage Powder,Spore
4476,Ursaluna-Bloodmoon,Life Orb,Mind’s Eye,Normal,Blood Moon,Earth Power,Protect,Hyper Voice
4476,Farigiraf,Sitrus Berry,Armor Tail,Fairy,Trick Room,Helping Hand,Dazzling Gleam,Psychic
4477,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Icy Wind,Protect
4477,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Icicle Crash,Sucker Punch,Sacred Fire,Protect
4477,Ogerpon-Hearthflame,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Grassy Glide,Follow Me,Spiky Shield
4477,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,Wood Hammer,Grassy Glide,High Horsepower
4477,Raging Bolt,Safety Goggles,Protosynthesis,Fairy,Thunderbolt,Thunderclap,Dragon Pulse,Protect
4477,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,Surging Strikes,Aqua Jet,Close Combat,U-turn
4478,Glimmora,Power Herb,Toxic Debris,Grass,Meteor Beam,Earth Power,Sludge Bomb,Spiky Shield
4478,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Detect,Close Combat,Sucker Punch
4478,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Protect,Icy Wind
4478,Tornadus,Rocky Helmet,Prankster,Steel,Taunt,Tailwind,Bleakwind Storm,Protect
4478,Chi-Yu,Choice Specs,Beads of Ruin,Ghost,Heat Wave,Overheat,Dark Pulse,Snarl
4478,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Follow Me,Spiky Shield,Horn Leech
4479,Chi-Yu,Focus Sash,Beads of Ruin,Ghost,Dark Pulse,Heat Wave,Snarl,Protect
4479,Torkoal,Assault Vest,Drought,Grass,Flamethrower,Clear Smog,Body Press,Gyro Ball
4479,Raging Bolt,Leftovers,Protosynthesis,Fairy,Thunderbolt,Dragon Pulse,Thunderclap,Calm Mind
4479,Ogerpon-Hearthflame,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
4479,Venusaur,Life Orb,Chlorophyll,Ground,Giga Drain,Sludge Bomb,Earth Power,Protect
4479,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Shadow Ball,Dazzling Gleam,Power Gem
4480,Tornadus,Focus Sash,Prankster,Ghost,Rain Dance,Tailwind,Protect,Bleakwind Storm
4480,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Dazzling Gleam,Shadow Ball,Moonblast,Icy Wind
4480,Gouging Fire,Booster Energy,Protosynthesis,Grass,Burning Bulwark,Breaking Swipe,Heat Crash,Howl
4480,Farigiraf,Rocky Helmet,Armor Tail,Fairy,Dazzling Gleam,Trick Room,Psychic,Protect
4480,Kingambit,Assault Vest,Defiant,Fairy,Kowtow Cleave,Sucker Punch,Iron Head,Tera Blast
4480,Rillaboom,Miracle Seed,Grassy Surge,Grass,Wood Hammer,Grassy Glide,Fake Out,Protect
4481,Entei,Assault Vest,Inner Focus,Normal,Sacred Fire,Extreme Speed,Stomping Tantrum,Snarl
4481,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Ice Spinner,Sucker Punch,Sacred Sword,Protect
4481,Tatsugiri,Choice Scarf,Commander,Steel,Muddy Water,Icy Wind,Dragon Pulse,Draco Meteor
4481,Dondozo,Leftovers,Unaware,Grass,Wave Crash,Order Up,Earthquake,Protect
4481,Glimmora,Power Herb,Toxic Debris,Water,Meteor Beam,Sludge Bomb,Earth Power,Spiky Shield
4481,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Dazzling Gleam,Shadow Ball,Icy Wind,Protect
4482,Dondozo,Leftovers,Oblivious,Fire,Wave Crash,Heavy Slam,Yawn,Protect
4482,Ting-Lu,Rocky Helmet,Vessel of Ruin,Fairy,Sand Tomb,Ruination,Body Press,Taunt
4482,Gouging Fire,Booster Energy,Protosynthesis,Grass,Burning Bulwark,Howl,Heat Crash,Breaking Swipe
4482,Ogerpon,Covert Cloak,Defiant,Grass,Ivy Cudgel,Knock Off,Superpower,Spiky Shield
4482,Chien-Pao,Focus Sash,Sword of Ruin,Stellar,Icicle Crash,Protect,Sucker Punch,Sacred Sword
4482,Dragonite,Assault Vest,Inner Focus,Fairy,Extreme Speed,Aerial Ace,Stomping Tantrum,Low Kick
4483,Tornadus,Rocky Helmet,Prankster,Steel,Bleakwind Storm,Taunt,Tailwind,Protect
4483,Gholdengo,Metal Coat,Good as Gold,Steel,Shadow Ball,Make It Rain,Nasty Plot,Protect
4483,Landorus-Therian,Choice Band,Intimidate,Fairy,Stomping Tantrum,Rock Slide,Earthquake,U-turn
4483,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
4483,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Close Combat,Sucker Punch,Protect
4483,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Thunderclap,Draco Meteor,Electroweb,Volt Switch
4484,Tornadus,Mental Herb,Prankster,Ghost,Bleakwind Storm,Rain Dance,Tailwind,Protect
4484,Archaludon,Assault Vest,Stamina,Fairy,Flash Cannon,Breaking Swipe,Body Press,Electro Shot
4484,Typhlosion-Hisui,Choice Specs,Blaze,Fire,Eruption,Heat Wave,Overheat,Infernal Parade
4484,Sneasler,Focus Sash,Poison Touch,Ghost,Dire Claw,Taunt,Quick Guard,Fake Out
4484,Landorus,Life Orb,Sheer Force,Poison,Sandsear Storm,Earth Power,Sludge Wave,Protect
4484,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,Surging Strikes,Close Combat,U-turn,Aqua Jet
4485,Farigiraf,Throat Spray,Armor Tail,Fairy,Protect,Psychic,Hyper Voice,Trick Room
4485,Rillaboom,Assault Vest,Grassy Surge,Poison,Fake Out,Wood Hammer,U-turn,Grassy Glide
4485,Flutter Mane,Booster Energy,Protosynthesis,Grass,Protect,Shadow Ball,Moonblast,Calm Mind
4485,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,U-turn
4485,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Knock Off,Flare Blitz,Parting Shot
4485,Ogerpon-Hearthflame,Hearthflame Mask,Mold Breaker,Fire,Spiky Shield,Ivy Cudgel,Swords Dance,Grassy Glide
4486,Chi-Yu,Choice Specs,Beads of Ruin,Ghost,Heat Wave,Dark Pulse,Snarl,Overheat
4486,Tornadus,Rocky Helmet,Prankster,Steel,Bleakwind Storm,Tailwind,Sunny Day,Protect
4486,Urshifu,Focus Sash,Unseen Fist,Dark,Close Combat,Wicked Blow,Sucker Punch,Protect
4486,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Icy Wind,Protect
4486,Glimmora,Power Herb,Toxic Debris,Grass,Meteor Beam,Sludge Bomb,Earth Power,Spiky Shield
4486,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
4487,Oranguru,Safety Goggles,Inner Focus,Fire,Trick Room,Knock Off,Instruct,Encore
4487,Kingambit,Assault Vest,Defiant,Dragon,Kowtow Cleave,Iron Head,Sucker Punch,Low Kick
4487,Ursaluna-Bloodmoon,Throat Spray,Mind’s Eye,Normal,Blood Moon,Earth Power,Hyper Voice,Protect
4487,Farigiraf,Sitrus Berry,Armor Tail,Fairy,Protect,Hyper Voice,Trick Room,Psychic
4487,Ogerpon-Hearthflame,Hearthflame Mask,Mold Breaker,Fire,Wood Hammer,Ivy Cudgel,Spiky Shield,Follow Me
4487,Enamorus-Therian,Choice Specs,Overcoat,Fairy,Moonblast,Mystical Fire,Earth Power,Dazzling Gleam
4488,Tatsugiri,Choice Scarf,Commander,Steel,Draco Meteor,Icy Wind,Muddy Water,Dragon Pulse
4488,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Protect,Ice Spinner,Sacred Sword,Sucker Punch
4488,Dondozo,Rocky Helmet,Unaware,Grass,Order Up,Earthquake,Wave Crash,Protect
4488,Dragonite,Choice Band,Inner Focus,Normal,Aerial Ace,Outrage,Extreme Speed,Earthquake
4488,Ogerpon,Covert Cloak,Defiant,Grass,Ivy Cudgel,Follow Me,Spiky Shield,Superpower
4488,Glimmora,Power Herb,Toxic Debris,Fairy,Meteor Beam,Sludge Bomb,Mortal Spin,Spiky Shield
4489,Tornadus,Covert Cloak,Prankster,Ghost,Bleakwind Storm,Taunt,Tailwind,Sunny Day
4489,Glimmora,Power Herb,Toxic Debris,Grass,Sludge Bomb,Meteor Beam,Earth Power,Spiky Shield
4489,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
4489,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Sucker Punch,Close Combat,Protect
4489,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Dazzling Gleam,Moonblast,Icy Wind,Protect
4489,Chi-Yu,Choice Specs,Beads of Ruin,Fire,Heat Wave,Overheat,Snarl,Dark Pulse
4490,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
4490,Ursaluna-Bloodmoon,Life Orb,Mind’s Eye,Normal,Hyper Voice,Blood Moon,Earth Power,Protect
4490,Farigiraf,Sitrus Berry,Armor Tail,Fairy,Psychic,Dazzling Gleam,Trick Room,Helping Hand
4490,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Icy Wind,Protect
4490,Incineroar,Assault Vest,Intimidate,Grass,Flare Blitz,Knock Off,U-turn,Fake Out
4490,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Sucker Punch,Close Combat,Detect
4491,Chien-Pao,Focus Sash,Sword of Ruin,Stellar,Sacred Sword,Sucker Punch,Protect,Icicle Crash
4491,Ogerpon-Cornerstone,Cornerstone Mask,Sturdy,Rock,Wood Hammer,Ivy Cudgel,Follow Me,Spiky Shield
4491,Indeedee-F,Rocky Helmet,Psychic Surge,Fairy,Dazzling Gleam,Helping Hand,Follow Me,Trick Room
4491,Hatterene,Life Orb,Magic Bounce,Fire,Expanding Force,Dazzling Gleam,Protect,Trick Room
